"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"153242188820643842","","","","","2011-12-31 22:32:39 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","It would seem @d0od has maybe had more than a drink. No idea if he was actually shouting at me or what..."
"153218653490388994","","","","","2011-12-31 20:59:08 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Awww. @Wolfram_Alpha doesn't understand Zbps or Ybps (Zeta or Yotta)"
"153210198264258560","","","","","2011-12-31 20:25:32 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Writing tests before refactoring code? There's a firsttime for everything (refactored the code first, just didn't commit it till later) #fb"
"152904161858564097","","","","","2011-12-31 00:09:27 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","It's a shame @supermeatboy are having SQL fail. &lt;insert comment about this not happening on nosql&gt; ;). Onto other achievements!"
"152854363310784512","","","","","2011-12-30 20:51:34 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Super meat boy just gave me a SQL server error..."
"152836282215710720","","","","","2011-12-30 19:39:43 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Any suggestions for a new keybord for my desktop? Seems I just broke my G15... #fb"
"152793169069740033","","","","","2011-12-30 16:48:24 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","Feck. My desk is like just too big to fit where I wanted it. Well, that ruins that plan.. #fb"
"152792882103848961","152780583032979456","14822382","","","2011-12-30 16:47:16 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","@d0od Tweeted from your phone..."
"152505266942914562","","","","","2011-12-29 21:44:23 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Err, HTC, why the hell is a a green tick a valid icon to go with ""The username you chose is not available"" !?"
"152504758907842560","","","152504690750390272","19575586","2011-12-29 21:42:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @hackernewsbot: HTC Unlocks Bootloader For All of Its Devices... http://t.co/t92ryeYc","http://htcdev.com/bootloader/"
"152490785592442880","","","","","2011-12-29 20:46:51 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","I think I'm gonna see what I can connect into a neighbors fon spot, pull that back to my multi wan router, and load balance.. #fb"
"152486714449993728","","","","","2011-12-29 20:30:40 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Also, Valve, can you not automatically set whether to use multicore rendering, based on the fact I have more than 1 cpu core!?"
"152486609814683648","","","","","2011-12-29 20:30:15 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Apparently my graphics card isn't in the steam database"
"152414840663715842","","","","","2011-12-29 15:45:04 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","My ISP has told me I'm over my monthly bandwith limit. Time to start streaming iPlayer, doing Ubuntu upgrades, and getting new games #fb"
"152404298490322944","152404202151350272","14822382","","","2011-12-29 15:03:10 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Gj Santa"
"152403395242770432","152401477493727233","14822382","","","2011-12-29 14:59:35 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Did you get what you wanted for Christmas then?"
"152027373934608384","","","","","2011-12-28 14:05:25 +0000","web","""You must agree to the terms of the Steam Subscriber Agreement to complete this transaction."" Yes Steam, if you had put a checkbox there!"
"151705172635156480","","","","","2011-12-27 16:45:06 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Can anyone explain the point (or link me to something) as to why Intel are including GPU's on the i7-**00K CPUs!? #fb"
