"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"32133240915501056","","","32121044386971648","141142778","2011-01-31 17:48:56 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","RT @IPv4Countdown: The number of allocatable IPv4s just dropped below nine million. #IPv6"
"32040174250631168","","","32030469444861952","141142778","2011-01-31 11:39:07 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","RT @IPv4Countdown: The number of allocatable IPv4s just dropped below ten million. #IPv6"
"31925231895449600","","","","","2011-01-31 04:02:23 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","Waking prior to 4am, after less than 4 hours sleep is starting to get tiresome. Now wide awake, not going to fall back asleep.... #fb"
"31855825127481344","","","","","2011-01-30 23:26:35 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","#fosdem have an android app for the event. Looks interesting #fb"
"31850975497035777","","","31845511463964672","91333167","2011-01-30 23:07:18 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","RT @climagic: ssh-keygen -R remotehostname # Delete a cached host key entry for a hostname when its host key has changed (and you know i ..."
"31850935210745858","","91333167","","","2011-01-30 23:07:09 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@climagic That's nicer than just trashing the known_hosts file ;-)"
"31850640078540800","","14394029","","","2011-01-30 23:05:59 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@doorQdotCom  @timodescamps @ReeceSavage I thought he was a pedophile disguised as a teenage boy...?"
"31834245924130816","31823455955456002","139748938","","","2011-01-30 22:00:50 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@timodescamps From Friday Afternoon to Sunday Evening for #fosdem . Staying somewhere in Brussels I suspect ;)"
"31813170980986882","31804511127339008","139748938","","","2011-01-30 20:37:05 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@timodescamps I'm in Belgium land at the weekend! :-P"
"30714186472361984","30710302572027904","74468143","","","2011-01-27 19:50:07 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@catrope That's not fair :("
