"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"131097963467513856","130959036165271552","153156333","","","2011-10-31 19:59:24 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","@FedExSteveUK Ta, it was your us counterparts. SF team delivered fine to a diff add. Ive had this experience with different couriers in UK.."
"130875978347053056","","14822382","","","2011-10-31 05:17:19 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","@d0od http://t.co/MOasf5C0","http://yfrog.com/h7jzojtj"
"130810982908960770","","14822382","","","2011-10-31 00:59:03 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od http://t.co/ER5TNo9u","http://officialpowermorphicon.com/"
"130730493745430528","","","","","2011-10-30 19:39:13 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","Yay for @amazon refunding delivery costs with no quibble due to @FedEx messing up, and the driver seemingly not even attempting delivery!"
"130727012544425984","","","","","2011-10-30 19:25:23 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","Oi, Mr Joey-Elijah @d0od Sneddon! What the hell am I going to do with you?"
"130046442231431168","","","","","2011-10-28 22:21:02 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","/me throws things at @d0od"
"130024886205820928","","","","","2011-10-28 20:55:23 +0000","<a href=""http://www.amazon.com"" rel=""nofollow"">Amazon</a>","I just got a $2 credit for albums @amazonmp3. Click http://t.co/TrKlndOD to get yours. #hoorayfornewmusic","http://amzn.to/sfRfap"
"130022310219481088","130022206829899776","14822382","","","2011-10-28 20:45:09 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Pfft. What are you doing?"
"130020891533905920","127122753705873408","14822382","","","2011-10-28 20:39:30 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Another new picture? :O"
"130018593881595905","126980614636306433","14196970","","","2011-10-28 20:30:23 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@thornet Going to have at least one other MediaWiki/Wikimedia developer coming too! :)"
"129711012743090177","","","129688653562777600","142905329","2011-10-28 00:08:10 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @droidxav: Android SDK Tools r15 and ADT 15 fix a lot of blocking issues. go get them. #androiddev"
"129655261328707584","","14822382","","","2011-10-27 20:26:37 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Is you alive today?"
"129277506099486724","129276804950274048","14822382","","","2011-10-26 19:25:33 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od *poke*"
"129260622423670784","","","","","2011-10-26 18:18:28 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Why would you really want an i7 with ""Intel HD Graphics""?"
"129258311269888001","","14146389","","","2011-10-26 18:09:17 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jetbrains You should really update your MediaWiki install at http://t.co/C0TcpswI to 1.16.5 if not 1.17...","http://wiki.jetbrains.net/intellij/"
"128982903894970368","","","","","2011-10-25 23:54:55 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Barclaycard have had nearly ?30 in commission from me in the last fortnight or so. Booooo"
"128921930244947969","","","","","2011-10-25 19:52:38 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Ahh. SSH sessions living over the period of a laptop being suspended"
"128921363435098112","","","","","2011-10-25 19:50:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","A bit more luck from the Post Office, with ""we'll let you know via the post"". Still, not promising"
"128921262910214145","","","","","2011-10-25 19:49:58 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Annoying. The @Halifax_Online Clarity credit card is apparently the best card for spending on abroad. They don't want to give me one :("
"128889850207277056","128888869977468928","14822382","","","2011-10-25 17:45:09 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od And if it's widerspread, it sounds like either over subscription, or somewhat major network issues"
"128889366826332160","128888869977468928","14822382","","","2011-10-25 17:43:14 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Not for everything. IIRC, VM only really FUP throttle file sharing type traffic, more prioritization than throttling at peak times."
"128882802186911747","128882523114708993","14822382","","","2011-10-25 17:17:09 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od If FUP was taking affect, they'd explicitly know you were over some arbitary limit. For the the first 3 (4?), that is them."
"128882251332190208","128882064249462785","14822382","","","2011-10-25 17:14:57 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od It's funny, it's not as if fibre is plauged by the same variance that copper based connections have. Useless people!"
"128881054886019073","128879563135660032","14822382","","","2011-10-25 17:10:12 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od And you think BT is going to be much/any better? Think of those still stuck on a BT backed ADSL/RADSL package (never mind adsl 2+)..."
"128614180407361536","","","","","2011-10-24 23:29:44 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","WTB moar entropy. #fb"
"128612165560180736","","","","","2011-10-24 23:21:44 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Not enough random bytes available.  Please do some other work to give the OS a chance to collect more entropy!"
"128593322238410752","128589585256153088","26276396","","","2011-10-24 22:06:51 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","@Jawbone Boo. Slightly annoying as I bought it in the USA, and still there, but no us billing address..."
"128538992655343617","","26276396","","","2011-10-24 18:30:58 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jawbone Can a free jamchain be ordered from the uk? Thanks!"
"128535178774724608","","","","","2011-10-24 18:15:49 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","I want to win a free SonicWALL TZ 210 with @virtualgraffiti and @SonicWALL. RT for your chance to win. Sign up at http://t.co/9qYdy26P","http://bit.ly/nD0Dof"
"128387432860229632","128387244867338240","16170178","","","2011-10-24 08:28:43 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@digininja @mikko Just ""ip"" yields a better result..."
"128386578308534272","128386526102040576","28117032","","","2011-10-24 08:25:20 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@boomerangmouth URSOCOOL"
"128383080770703360","128380776524943360","28117032","","","2011-10-24 08:11:26 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@boomerangmouth Indeed, seems to be a Music/MP3 thing. As I've also bought (on this trip) hardware, books etc, and had them delivered to US"
"128372494460665856","","","","","2011-10-24 07:29:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Fail. AmazonUS won't let me buy albums cause I'm using an uk based account. AmazonUK won't let me buy an album cause I'm not in the uk. #fb"
"128357119081717760","128356783851966464","94178695","","","2011-10-24 06:28:16 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@humphreybc You realise everyone else found that out 3 years ago? Wait, it's 3 years since FarCry 2? Fuu---- Jesus."
"128034012995399680","128032371739070464","14822382","","","2011-10-23 09:04:22 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Orly? I'm thinking I should probably go to bed as it's like 2am... Come with?"
"128031561676357632","128031519448109056","14822382","","","2011-10-23 08:54:37 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od It's a sunday!!"
"127869661604884480","127832158600572928","70132580","","","2011-10-22 22:11:17 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","@brainwane At first glance, a few are there like static html. Maintenance script does that"
"127611339786027008","","","","","2011-10-22 05:04:48 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Really need to work out what I'm going to do this weekend. Hmm. #fb"
"127556600553672704","","","","","2011-10-22 01:27:18 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Wasn't the world supposed to end today (again)?"
"127227976881422336","","","127226610289090560","13334762","2011-10-21 03:41:28 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @github: Try our new and improved SVN client support: http://t.co/szWZMOx3","https://github.com/blog/966-improved-subversion-client-support"
"127224771162279936","","","","","2011-10-21 03:28:43 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://t.co/ieFYA3uy 3.9 again it seems #fb","http://earthquake.usgs.gov/earthquakes/dyfi/events/nc/71667591/us/index.html"
"127223546358398976","127223447699984384","15433919","","","2011-10-21 03:23:51 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@StevenWalling @ReaderMeter It's only 20:23 ;)"
"127222838292783108","127222099734564865","15433919","","","2011-10-21 03:21:02 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@StevenWalling http://t.co/0JoAL5XQ I think that's 4 in the last 6 hours or so...","http://earthquake.usgs.gov/earthquakes/dyfi/"
"127222153681715200","127222097998118912","94178695","","","2011-10-21 03:18:19 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@humphreybc We do get crappy little ones in the UK from time to time ;)"
"127221994767921152","127221939742851072","94178695","","","2011-10-21 03:17:41 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@humphreybc I'm in San Francisco"
"127221692459266048","","","","","2011-10-21 03:16:29 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","And that's another earthquake... #fb"
"127208473787252736","","","","","2011-10-21 02:23:58 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Metasploit 4.1.0 Web UI stored XSS Vulnerability http://t.co/kSaoF8Ki Ironic much?","http://www.exploit-db.com/exploits/18012/"
"127163688091254784","","","","","2011-10-20 23:26:00 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","DEAR CODE Y U NO WERK IN PRODUCTION LIEK J00 DO IN DEV!? #fb"
"127157863046062080","127144818043387904","14822382","","","2011-10-20 23:02:51 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Yay. Building just shook a bit. Stronest one I've felt, I think..."
"127139076167057409","127139029081784320","72163","","","2011-10-20 21:48:12 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@alanjclark Ja"
"127138859866800128","127137697834868736","14816103","","","2011-10-20 21:47:20 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jonobacon http://t.co/B82GaUqU","http://earthquake.usgs.gov/earthquakes/recenteqsus/Quakes/nc71667366.html"
"127138830032707584","","","","","2011-10-20 21:47:13 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","http://t.co/B82GaUqU #fb","http://earthquake.usgs.gov/earthquakes/recenteqsus/Quakes/nc71667366.html"
"127137485162680320","127137446478610433","20236006","","","2011-10-20 21:41:53 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@mickster04 San Francisco"
"127137377843036161","","","","","2011-10-20 21:41:27 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","That was quite a strong earthquake #fb"
"127127034085376000","127123565748293632","14822382","","","2011-10-20 21:00:21 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od 2nd November!"
"127122869313470464","127122753705873408","14822382","","","2011-10-20 20:43:48 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od I did say hi and replied on facebook but got nothing further :("
"127116767528091649","127114686125715457","14394029","","","2011-10-20 20:19:33 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@doorQdotCom @d0od No."
"127113767090790400","126759728490610690","14822382","","","2011-10-20 20:07:38 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Rage."
"127097816442081281","126759728490610690","14822382","","","2011-10-20 19:04:15 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Oiiiiiiiiiiiiiiiii :("
"127073744408678400","126759728490610690","14822382","","","2011-10-20 17:28:36 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od So, wth am I going to do with you!?"
"126765739339284480","126759728490610690","14822382","","","2011-10-19 21:04:42 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Oii"
"126763236371603456","","","","","2011-10-19 20:54:45 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Chrome 16.0.912.0 dev-m seems bugggy"
"126760282491064320","126759728490610690","14822382","","","2011-10-19 20:43:01 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od I refer you to my previous statement. Wai not? :("
"126759653064454144","126759473292394498","14822382","","","2011-10-19 20:40:31 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od ;) But I wasn't meaning that way. Mozilla Festival, bitch. ;)"
"126741403698073600","126725702497206272","14822382","","","2011-10-19 19:28:00 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od You suck :("
"126741263457325056","","14196970","","","2011-10-19 19:27:26 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@thornet I'm guessing at the Mozilla Festival venue there isn't going to be a whole lot of parking? Just looking for hotels, for commute etc"
"126734074290249729","126725702497206272","14822382","","","2011-10-19 18:58:52 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od pokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepokepoke"
"126727527208189952","126725702497206272","14822382","","","2011-10-19 18:32:51 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Also. Mozilla Conference. Yay or nay?"
"126725873465434113","126725702497206272","14822382","","","2011-10-19 18:26:17 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Hells yeah. =D"
"126725622738337792","126724966208114689","14822382","","","2011-10-19 18:25:17 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od I've currently got just under $1000 in my Amazon US basket..."
"126724723487936513","126724455358676994","14822382","","","2011-10-19 18:21:43 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Also, Skype. gogogogogogo"
"126724695042179072","126724455358676994","14822382","","","2011-10-19 18:21:36 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od ?100!? Still, would you actually use it? :P"
"126723876439855106","126722958864564224","14822382","","","2011-10-19 18:18:21 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@d0od Think of the money!"
"126521099864379393","","","","","2011-10-19 04:52:35 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Day of release of Ice Cream Sandwich and the SDK is already out? Nice one Google!"
"126511459646709761","","","126510586895937536","14372486","2011-10-19 04:14:17 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @engadget: Google confirms Nexus S will get Ice Cream Sandwich -- for real this time (Gingerbread devices too) http://t.co/1A9UhNN6","http://j.mp/ooq1Ci"
"126510185605902336","","","","","2011-10-19 04:09:13 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","When hotel staff say ""If you need absolutely anything"", how truthful are they really being? #fb"
"126485421654937600","","","","","2011-10-19 02:30:49 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Yay, Android now has inbuilt screenshots!"
