"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"292813736908054528","","","","","2013-01-20 02:00:09 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","""Your Twitter archive"" - Yay! ""A link will be emailed to you when the file is ready to be downloaded."" The email that no work, eh twitter?"
"292726008468099072","292716092911136769","53076344","","","2013-01-19 20:11:33 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@Emma_Mckeown Naaaah. I'm not *THAT* bored... :D"
"292711918253244416","","","","","2013-01-19 19:15:34 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","YO8 0/10 #uksnow"
"292704999111278593","292704840461729792","60264283","","","2013-01-19 18:48:04 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jamgregory @Overclockers_UK I'm trying not to spam too much. Had 0 24 hour ago though..."
"292704138742071297","292703679969107968","60264283","","","2013-01-19 18:44:39 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jamgregory I've really very little to do. Do want to get 46 more posts on the @Overclockers_UK forums to get free delivery...."
"292703034105024512","292701082327609347","60264283","","","2013-01-19 18:40:16 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@jamgregory Tends to be the usual reason for boredom ;)"
"292700610040586243","","","","","2013-01-19 18:30:38 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Boooored. #fb"
"292326721544409088","","","292316129295216640","819800","2013-01-18 17:44:56 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @CNETNews: U.K. carrier O2 makes push for no more bundled phone chargers http://t.co/KhnfwSha","http://cnet.co/13M4XhF"
"292308790903201792","","","","","2013-01-18 16:33:41 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","Twitter client fail. It ate my photo. :-("
"292303028181143552","","","","","2013-01-18 16:10:47 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","Seen in a pet shop.  Less horse meat than tesco's burgers. #fb"
"292277749769453570","","","","","2013-01-18 14:30:20 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","YO8 1/10 #uksnow"
"291932434201718785","291932077253873664","19058966","","","2013-01-17 15:38:10 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","@stuarthicks ALL THE THINGS"
"291930958653976576","","","","","2013-01-17 15:32:19 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","YO8 1/10 #uksnow"
"291873669809053696","291868581703069697","18332190","","","2013-01-17 11:44:40 +0000","<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume?for?Android</a>","@British_Airways What's that in real money?"
