"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"22497055832","","","22461229080","115180931","2010-08-30 04:38:34 +0000","web","RT @webide: Do yourself a favor - dont use OBSOLETE stuff like ""cracked PhpStorm v1.0.1 Build 95.315"" - just go for EAP builds!!! -&gt;  ..."
"22193152634","","19558992","","","2010-08-26 16:50:11 +0000","web","@Giawendy @mg_is_fab Yes."
"22192390016","","","22192288805","7905122","2010-08-26 16:40:09 +0000","web","RT @guardiantech: Councils 'could save at least ?51m' with shift to ODF and open source http://bit.ly/aoan0m"
"22120710027","22120574397","139748938","","","2010-08-25 21:25:55 +0000","web","@timodescamps Nothing like living up to the stereotypes, eh? ;)"
"22032152484","22028489908","2991771","","","2010-08-24 21:23:56 +0000","web","@LeonardChallis The Internet."
"22008854481","","","21996858336","115180931","2010-08-24 15:23:33 +0000","web","RT @webide: Newsflash: PhpStorm & WebStorm 2.0 Early Access Program started http://ow.ly/2tVfU go grab a copy - we are eager for feedback!"
"21819469180","21816703560","33717982","","","2010-08-22 09:57:29 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@olivarrr flight to sfo isn't till half 11"
"21817123043","","","","","2010-08-22 09:01:29 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","Wifi is not free at lhr terminal 5 :-( #fb"
"21816212471","","","","","2010-08-22 08:40:17 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","At LHR. Still can't believe it. Shame @catrope won't be joining me. #fb"
"21737312894","21735117041","13501","","","2010-08-21 09:38:57 +0000","web","@jonmoss Why are you eating @LeonardChallis last nights pizza for breakfast?"
"21661159642","","20678384","","","2010-08-20 12:42:42 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","@VodafoneUK When's android 2.2 coming for the HTC Magic? :D"
"21644760715","","21314560","","","2010-08-20 07:07:03 +0000","web","@BdotEdotNdot The University of Hull Union shop actually has them (or did last academic year). Must be source-able in the UK..."
"21586189907","","","21585975801","115180931","2010-08-19 15:30:39 +0000","web","RT @webide: Blogpost: WebStorm & PhpStorm 2.0 are coming soon. 50% discount ends next week http://bit.ly/beIjxU 2.0 Roadmap inside - wor ..."
"21583756153","","","","","2010-08-19 14:58:22 +0000","web","More bug love from @webide - Certainly does make reporting bugs/features seem worthwhile (that and they are getting fixed :))"
"21579953443","","","21579340961","2569881","2010-08-19 14:07:42 +0000","web","RT @orta: POrtal 2 looks awesome : http://www.rockpapershotgun.com/2010/08/18/portal-2-on-screen-footage-other-stuff/"
"21571266905","","","","","2010-08-19 11:59:05 +0000","web","Wish @webide PhpStorm would play nice with the MediaWiki SVN repo :/"
"21567749970","","612473","","","2010-08-19 10:51:42 +0000","web","@bbcnews is making me rage. Since when are student loans a financial burden? Don't work, don't pay it. Earn little, get it written off. ffs"
"21567450099","","","","","2010-08-19 10:45:27 +0000","web","Since when could you get A* in A-levels? :/ #fb"
"21564564501","21564478073","115180931","","","2010-08-19 09:43:48 +0000","web","@webide GIEF!"
"21508360116","21505939329","33717982","","","2010-08-18 17:49:40 +0000","web","@olivarrr You're missing learn to drive."
"21488296602","21487388045","15911738","","","2010-08-18 13:02:11 +0000","web","@SquidDLane :D"
"21475687387","","41065789","","","2010-08-18 09:03:15 +0000","web","@BrentCorrigan @TimoDescamps lol."
"21475192788","","115180931","","","2010-08-18 08:52:18 +0000","web","@webide As 6 update 21 is out, but you're using 6 update 17"
"21475117915","","115180931","","","2010-08-18 08:50:36 +0000","web","@webide I'm guessing you prepackage java in PhpStorm/WebStorm for Windows just for ease?"
"21468382457","","","21468363384","89905959","2010-08-18 06:20:24 +0000","web","RT @DBZNappa: @tehreedy WHAT?! NINE THOUSAND?!"
"21468299223","21446108509","15911738","","","2010-08-18 06:18:39 +0000","web","@SquidDLane Can it always be over 9000?"
"21389564007","21389321085","779050","","","2010-08-17 09:20:34 +0000","web","@Kiwi_Si Not having much luck with that new car! :("
"21343429736","","","","","2010-08-16 20:44:22 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","Grrr. Why didn't I put my fon router online again. #fb"
"21298077497","","","","","2010-08-16 08:07:22 +0000","web","Awesome, I just found a punch tape backup for a CNC machine at work. #fb"
"21252123063","","","","","2010-08-15 18:58:30 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","The cake is a lie? I think not http://yfrog.com/mtojsj #fb"
"21241110151","","","","","2010-08-15 16:01:29 +0000","<a href=""http://twidroyd.com"" rel=""nofollow"">twidroyd (original)</a>","Ditto RT @SquidDLane @werdnum for those of us not familiar with current aus propaganda, what is the deal with the boatphone?"
